text,label
我 今天 真的 快 气死 了 后来 姑姑 还 打电话 来说 我 学习 方法 不 对 叫 我 晚上 不要 去 玩 留 家里 读书 ,3
哈哈 这种 情况 你 应该 很 适应 了 嘛 ,1
昨天 刚好 心情 很 不好 一堆 事情 很烦 了 然后 经不起 说 了 我 都 很 怕 接 姑姑 的 电话 ,3
同乐 同乐 深圳 此大 不同 ,1
嗷嗷 大 上海 净显 浪漫气息 ,1
呵呵 深圳 不冷 嘛 多 玩玩 下个 学期 来 找 找 大葱 玩玩 ,1
这倒 是 不 冷 嘎嘎 我们 还 打算 你 在 深圳 落根 了 来 找 你 混 美食 呢 ,1
还 真 走 了 啊 ,6
你 以为 我 骗 你 阿 ,6
心愿 达成 了 高兴 吧 ,6
还 早 呢 到 了 西藏 我 就 高兴 了 ,1
到 了 西藏 多 拍点 照片 回来 哈 ,1
还是 服 那句 评论 带 着 凯撒 都 能 赢 山东 这 阵容 可以 了 ,6
哈哈哈 哈哈 你行 你 上 啊 我 上 瞎 几把 指挥 都 比 凯撒 会 指挥 ,1
我 上去 拿 着 战术 板 统计 球员 赛后 想 吃 啥 外卖 可以 其他 就 交丁 外援 了 ,6
那 你 不行 我会 给 他们 统计 想 吃 啥 我 做 ,6
针插 真的 很漂亮 原来 第一 图 都 是 我 的 谢谢 源子 ,2
嗯 嗯 是 呀 小 惊喜 听说 你 也 喜欢 做 手工 就 寄 去 了 ,1
拼布 一直 没 研究 过 就 停留 在 给 娃 做 布书 的 时候 后来 就 研究 钩 编 完 了 一入 烘焙 那些 全废 了 ,6
是 啊 一心 不能 二 用 最近 拼布 拼 的 蛋糕 都 没空 做 了 ,6
喜欢 上 了 同性 别的 人 不 知道 自己 确 不 确定 ,6
一直 都 喜欢 同性 别的 灰常灰常 确定 ,2
希望 你 能 找到 更 爱 的 啊 ,2
顺其自然 当然 要 宁缺毋滥 所以 慢慢来 馀 生还 长 小 哥哥 我 不 急 ,6
马 总 你 真 好点 赞小 能手 ,2
不用谢 你 起来 得 真 早 啊 ,6
睡着 睡着 就 失眠 了 ,3
那 我 怎么 没 失眠 着 失眠 着 就 睡着 哪 ,6
汗水 凝聚 成 勇敢 我要 拥抱 考研 梦 ,3
咋 又 考研 梦 了 不是 出国 ,6
哦 忘记 加 引号 了 我 是 想 模拟 你 的 内心 os ,6
哈哈哈 哈哈哈 快成 我 肚子 里 的 蛔虫 了 ,1
亲 哪 你 又 让 我 相信 爱情 了 ,2
你 说 说 吧 受 了 什么 刺激 不 相信 了 我 帮 你 引回 正道 ,6
我 觉得 我 是 遇不到 能 让 我 和 他 像 你们 那么 好 的 ,6
你 没 遇到 所以 觉得 没有 傻 这种 是 想象 不 出来 的 ,6
让 我 讨厌 的 是 对手 在 xjb 打 随便 抡 的 那种 ,5
人家 很 有 战术 啊 打 回头 很准 啊 光 最后 一局 你哥 判断 失误 都 有 几个 了 这种 不 按 套路 出牌 的 比较 有意思 ,6
但 我 看着 很烦 哥哥 体力 消耗 应该 不小 ,5
说明 人家 战术 有效 有 这样 的 磨刀石 说不定 你哥 状态 就 出来 了 ,6
宝贝 怎么 了 还有 拆线 ,6
之前 在 学校 被 同学 推 被 消防栓 门边 的 铁皮 割伤 手腕 缝 了 3 针 还好 没 影响 前 2 天 的 中考 体育考试 ,6
啊 是 呀 太 危险 了 没 大事 就行了 以后 让 他 可得 注意 呀 ,6
是 啊 还好 恢复 的 快 才 6 天 就 参加考试 他 还 选 的 跳绳 ,6
现在 有 跳绳 了 跳绳 要 用 手腕 的 看 这事 闹 得 琦琦 那会 中考 男孩子 好像 是 引体向上 铅球 还有 长跑 ,6
现在 是 200 米 必考 选考 有 一分钟 跳绳 立定 跳远 实心球 和 一分钟 仰卧起坐 ,6
我 也 生物 二战 985 反思 一下 今年 失败 的 原因 再 决定 吧 ,3
这么 热爱 生物 的 嘛 … ,6
事实 是 没 勇气 跨考 ,3
我考 了 材料 复试 专业课 被 刷 了 现在 打算 调回 本校 的 生物 ,3
   好 嘛 勉强 快乐 ,3
不能 勉强 要 真心 快乐 ,2
哈哈哈 好 嘛 你 和 陆涛 哥要 开心 哈 ,1
大家 开心 才 是 真的 开心 ,1
你 老公 好腻害 你 看 你 就 被 比 下去 了 咋整 ,2
你 从 哪 看出 的 厉害 ,6
医生 都 很 腻 害 ,2
他 还是 菜鸟 手术 时候 属于 小 助理 ,6
双皮奶 你 也 会 做 想 吃 啊 ,6
额 瞎 做 的 呵呵 ,1
不 知道 有 没 机会 尝 了 ,6
嘻嘻 有 机会 的话 做 给 你 吃 ,1
虽然 都 是 老歌 但 词 写 的 很 好 ,2
嗯 有 两首 没 听 过 的 想 听听 那首 不 走 了 … 你 有 唱 吧 没 ,6
有 很少 玩 很久很久 之前 就 玩 了 上传 作品 的 时候 那个 速度 真够 奔溃 的 ,6
嗯 … 好 吧 原来 想 听 你 唱 的 ,6
原来 是 它 我 可能 也 收到 了 中午 接 了 个 快递 的 电话 但 我 没 回家 ,6
快 回家 收 所以 收 了 没 ,6
当时 还 在 村里 头 ,6
欢迎 用 它 给 我 写 赞美诗 ,2
不 舍得 用 ,6
花好 美 看到 就 想 给 你 买 ,2
曲子 是 很 悦耳 温暖 但是 歌词 说 的 就是 在 爱情 中 的 人 简直 就是 鬼迷 了 心窍 ,2
这是 英国 itv 观众 在 2011 年 选出 来 的 最 喜爱 的 beegees 歌曲 的 第二位 仅次于 howdeepisyourlove ,6
估计 大都 是 女人 选 的 吧 或许 正是 男人 刚好 看到 莎士比亚 终成眷属 里面 一句 话 男人 听 女人 指挥 还 觉得 没什么 ,6
我 觉得 情歌 嘛 较 动人 的 内容 是 男人 痴迷 女人 觉醒 ,6
当然 如果 痴迷 我 就 更好 了 想得美 ,6
宣美 wondergirls 那个 么 为 嘛 完全 认不出 了 整容 了 以前 觉得 宣美是 组合 里 最美 的 了 现在 这 嘴唇 可能 同名 吧 ,5
最烦 这种 就事论事 的 时候 非 要 进行 人身攻击 的 了 动不动 就 说 人 整容 真的 人品 绝 了 ,5
说 整容 就是 人生 攻击 了 泡菜 国 的 一大半 明星 不是 天天 都 得 接受 人身攻击 能 不能不要 选择性 失明 ,5
攻击 外貌 在 我 这里 就是 人身攻击 谢谢您 ,5
我 大概 看 了 一下 发现 你 吃 过 的 我 都 没吃过 连见 都 没见 过 人 与 人 的 差距 好大 呀 好 伤心 ,3
这 都 是 我 自己 做 的 没见 过 很 正常 ,6
那 也 太 厉害 了 厉害 厉害 厉害 肯定 也 是 女神 女神 女神 人 和 人 差距 真大真 大真大 ,2
没有 没有 我 的 是 暗黑 料理 ,6
好 美的 图 喜欢 这些 小玩意儿 ,2
精致 的 东西 总是 让 人 没有 抵抗能力 ,2
要 剁 手 啦 哈 ,1
这一波 剁 得 美滋滋 了 ,1
这 是 让 你 看 韩国 近代史 的 和 理解 老一辈 的 ,6
了解 韩国 现代史 看看 中国 的 就 可以 发展 过程 应该 差不多 许 三观 都 拍 韩国 版 了 可见 两 国 还是 有 共通点 的 ,6
差多 了 在 他们 眼里 当年 抗美援朝 是 侵略 这 在 片子 里 很 明显 ,6
军事 政史 发展 不谈 就是说 老百姓 的 生活 ,6
其实 不 怪 姗姗 是 于 正 把 姗姗 毁 了 演 那些 角色 没 气质 装 可怜 也 不 像 ,5
不是 角色 是 她 本身 就 烂 ,5
如果 她 演 坏人 就 不会 有 那么 多人 骂 她 了 ,5
她 能 演好 一个 人 我们 就 谢天谢地 了 ,5
好用 不 我 在 德亚 看到 感觉 性价比 挺高 ,2
建议 还是 买 金属 盆 我 贪图 这个 白色 美 感觉 塑料盆 容易 坏 ,6
对 的 他们 说 开到 3 档会 飞起 晃 的 厉害 你 看 如何 ,6
貌似 没有 飞 起 没 问题 ,6
哈哈哈 哈哈 好 的 蟹 蟹 ,1
对于 胖 人 来说 看看 就 好 啦 ,6
你 才 不是 胖子 好 吧 ,6
130 斤 你 说 我 不 胖 哈哈 我 不信 ,1
不会 吧 那 你 也 太胖 了 点额 ,6
大合 有 啥 好 遗物 留下 ,6
呸 呸 呸 那 叫 留下 装备 哈哈哈 哈哈 ,1
对 对 对 我要 预定 ,6
好 收拾 的 时候 叫 你 ,6
这个 社会 狗 比人 重要 狗 伤人 无所谓 人伤 狗 等 着 被 爱 狗 人士 弄死 吧 ,5
你 还 好意思 当 教育 公司 的 所有 生命 都 应该 被 重视 你 以为 你 能 高级 到 哪 ,5
爱狗 人士 请 消消 火 我 不 反驳 你 ,6
真 有意思 不 明白 这个 世界 到底 什么样 的 说法 叫 道德 绑架 ,6
我 好像 错过 了 什么 ,6
你 睡 过头 了 醒来 变成 五比 零 了 要是 有时 光机 回去 我 肯定 把 全家 血本 砸 进去 肯定 能 赢 翻 ,6
刚刚 成都 一个 英俊 的 雷 把 英俊 的 我 吵醒 了 我 一看 比分 吓死 我 了 外星人 来 德国队 了 吗 ,4
外星人 正在 抱头痛哭 其实 我肥罗 克洛泽 都 喜欢 我 想 以后 可能 是 木 了 破记录 ,6
不要 怕 外星人 前女友 比 克洛泽 多 的 多 还是 外星人 比较 厉害 的 ,2
小心 过敏 明天 我 也 去 吃 ,6
你 还是 小心 点 刚刚 动过 身子 还是 得 休息 休养 ,6
恩 还 不是 都 怪 你 ,6
其实 我 的 意思 是 顺其自然 可是 你 太 在意 ,6
那 谁 的 头 怎么 那么 刺眼 ,6
因为 太尖 了 吗 哈哈 ,1
他 很 在意 这个 形象 我 不敢 评论 ,6
我 觉得 很帅 啊 ,2
没错 就是 很帅 吴彦祖 刘德华 金城武 奥巴马 ,2
能 不能 应 我 一声 呢 都 唱 了 一年 多 的 盛夏 光年 了 上次 还 跑 去 看 你 本人 了 ,6
感觉 你们 今晚 都 是 金角 大王 … 我 是 孙悟空 … 我 叫 你 一声 你 敢 应 么 ,6
应 大王 大王 饶命 呀 ,6
哦 呵呵 快 睡 啦 ,1
可惜 不能 陪 你 睡觉 ,3
我 睡不着 了 诶 被子 都 是 火锅 的 味道 ,3
不行 我 早上 回来 陪 你 睡 ,6
可能 你 回来 我 还 醒 着 ,3
电解质 可以 喂 的 这么 频繁 吗 量 多少 还是 说 中暑 后 再 喂 ,6
太热 的 时候 再 喂 可以 预防 我们 这是 比较 热 啦 高峰期 天天 38 40 ,6
哦 哦 这样 好 的 我们 这边 还好 主要 是 我俩 都 比较 宅 开 空调 就 好 了 哈哈哈哈 外面 感受 不到 ,1
哈哈 别去 直 吹 空调 就行 啦 ,1
好 的 好 的 不敢 让 他 直 吹 ,4
草 二正妹 节日快乐 ,2
免正 快乐 啊 在 哪里 来 唱 k ,2
现在 睡 了 黑 哦 我 老 了 熬 不了 了 你 的 发色 好 ging ,2
你 也 一起 染起来 短发 红色 好 棒 噢 ,2
有 颜色 了 并且 我妈会 杀 我 ,6
没 我 你 真的 快乐 吗 ,6
吵死 我 已经 盛情 邀请 过 你好 几次 来 厦门 了 你 都 拒绝 我 我 无发 可 说 ,5
哪里 拒绝 了 过段时间 来 ,6
哼 明明 拒绝 好 多次 有种 明天 来 来 尝尝 本 大厨 的 手艺 ,6
翻到 这条 突然 想 补番 了 一直 没看 完 的 我 ,6
其实 现在 剧情 我 感觉 也 还 在 划水 主线 任务 刚刚 开启 一 丢 丢 来 啊 来 啊 召唤 你 一起 填坑 ,6
主线 才 开始 你 就 召唤 我 了 大概 我 真要 去 看 了 ,6
让 我们 一起 偷偷 说 男主 坏话 不 ,6
你 就 陪 孩子 好好 玩吧 ,2
那 咋 还 没 好 呢 ,6
不 知道 诶 已经 交 系统 了 后台 还 没审 吧 ,6
我 怎么 这么 倒霉 呢 ,3
车子 好帅 好 想 骑 一把 ,2
相信 不久 的 将来 你 会 拥有 比 这个 更好 的 车子 ,2
太贵 了 那 得 什么 时候 哈哈 ,1
努力 工作 就 有 了 嘛 骑车 是 个 好 爱好 可以 发扬光大 ,2
我 也 特别 喜欢 这个 美剧 特别 感人 ,2
目前 追 到 第七 季 第二集 了 有史以来 看过 最棒 的 美剧 了 没有 之一 ,2
我 全部 看 完 了 特别 好看 我 都 哭 了 ,2
对 呀 好多 都 好感 人 经常 被 感动 ,2
我 也 是 请问 你 多久 好 的 有 什么 比较 好 的 方法 吗 ,6
输液 啦 三天 输 到 第二天 就 好多 啦 ,6
我 已经 输 了 三天 了 四天 未 进食 了 真的 好 痛苦 请问 你 是不是 肿 的 不是 非常 厉害 呀 ,3
没有 特别 肿 但是 疼 的 厉害 张不开 嘴 ,3
老师 你 怎么 玩得 这么 溜 呢 ,2
伤心 呀 还要 扣 一百块 钱额 ,3
老师 啊 开车 还是 要 慢慢来 的 ,6
唉 别提 了 今天 又 是 个 600 块 呀 都 是 泪 呀 连 开车 的 动力 都 没有 了 ,3
你 这 胃 真是 脆弱 是不是 没 吃 对付 ,6
没 吃 什么 一直 挺 在意 的 昨天 就 开始 疼 ,3
我 记得 你 经常 会 头疼 胃疼 哪天 有 时间 应该 去 医院 还好 检查一下 没 问题 也好 放心 光吃 止疼药 可 不行 ,6
嗯 知道 了 放心 吧 ,6
我家 蟑螂 成灾 啊 猫猫 狗狗 经常 把 它 当 解闷 的 玩具 用驱 必灭 可以 消灭 吗 ,3
关键 是 这个 猫 狗 舔 了 也 不会 中毒 ,6
一直 不敢 大面积 灭 就是 怕 孩子 们 中毒 啊 我要 去 你 淘宝 看看 ,4
放心 用 我 给 自己 的 狗 喝 过 一整瓶 第二天 软便 无毒性 ,6
兔子 你 这样 捂着 嘴巴 和 鼻子 还 和 杨婕 有点像 呢 唉 这种 天气 很 容易 过敏 要 注意 喔 ,2
还有 薛明 漂亮 是 无可争议 的 你 说 的 那个 就算 了 ,2
我 又 没有 怎么 说 ,6
好 反正 只要 让 明姐 不 开心 的 只要 我 看到 算 她 倒霉 ,5
我 只是 说 像 而已 我 也 没有 说 兔子 不美 啊 ,6
你 这 是 生 谁 的 火 ,6
这么 隐蔽 都 被 你 发现 了 ,6
哈哈哈 哈哈 放心 你 最 可爱 你 最美 ,2
有 了 你 的 夸奖 我 可以 安心 的 睡 了 ,1
她 不算 好人 亲姐姐 呀 ,5
她 自私 嘛 况且 没有 梅长 苏 十三年 的 计划 复仇 计划 也 无法 实现 吧 只能 像靖王 一样 被忽视 被 冷落 ,5
他 儿子 的 事情 她 也 不够 仗义 ,5
所以 说 她 自私 啊 ,5
中国 人 现在 有钱 了 出国 消费 很 正常 的 ,2
对 的 有钱 爱去 哪 就 去 哪 ,2
国民收入 和 国民素质 应该 一起 增长 ,2
都 会 经历 这个 过程 的 中国 现在 是 越来越 好 人口素质 也 在 慢慢 提高 差 就 差 在 青少年 教育 这方面 ,2
好 新鲜 的 样子 好好 看好 想 吃 ,2
这个 是 人家 当天 摘好 送到 学校 的 我们 先 在 淘宝 订购 ,6
甜 吗 新鲜 吗 求 网址 ,6
甜 的 新鲜 的 不过 这个 应该 是 我们 金华 的 吧 我 先 给 你 去 看看 哦 ,2
所以 麻烦 不要 再 让 我 杰哥 去 救场 了 我哥 去 不起 谢谢 ,6
因为 不能 与 少帅 会师 大将军 爽约 巅峰 会 ,6
大将军 说 没有 小 饼干 吃 我 不 去 了 ,6
大将军 最 可爱 好怀念 我们 的 韩 大叔 ,2
好 喜欢 好 喜欢 求买 ,2
这 是 给 别人 画 的 你 要是 喜欢 我 给 你 画 一个 ,6
好 啊 好 啊 啊啊啊 好 ,2
你 喜欢 什么 花 ,6
我 猜 你 要是 剪 了 会 后悔 的 反正 夏天 很快 就 过去 了 你 可以 马尾 可以 丸子 头 办法 多 的 是 嘛 ,6
头发 长 然后 头发 又 太多扎 丸子 头 不 好看 打算 最近 先 剪短 一点 其实 我 超级 爱 丸子 头 ,6
我 也 觉得 你 丸子 头 美美 美而 长发 又 女神 范 ,2
我 还是 会 继续 把 空气 刘海 留 起来 要 不要 一起 留 空气 刘海 呀 ,6
正直 盛夏 感觉 空气 刘海 都 热 关键 是 我 上次 试过 了 好像 不太 适合 ,6
只能 在 家里 噢 北京 下 了 好 几天 雨 了 ,6
放假 在家 和 家人 过 端午 吗 ,6
嗯 是 啊 哥祝 你 端午节 快乐 ,2
你 也 是 端午节 快乐 ,2
嗯 嗯 大家 同乐 同乐 ,1
专门 学校 是 日本 地狱 学校 ,6
想念 我们 小松 老师 虽然 他 一定 不 记得 咱们 了 ,6
想念 我们 当时 一起 的 那个 班主任 但是 后来 转走 了 ,6
我 在 想 为啥 日本 学生 从来 都 不 跟 老师 抱怨 甩 脸色 和 电视 里 动画 里 完全 不 一样 啊 ,6
懦弱 是 他们 的 本性 ,5
真的 越 相处 越 觉得 好 病态 啊 憋 得 慌 ,5
就是 这些 个别 想红 的 东北 人 不择手段 的 给 东北 抹黑 我 一个 东北 人 真的 心塞 ,5
太 低俗 都 是 什么 玩意 ,5
以前 看 别人 说 东快 傻 我 还 一直 在 反驳 澄清 后来 发现 真的 太多 了 说 都 说不过来 一个 比 一个 拍 低俗 ,5
我 也 东北 的 我 都 看不过去 了 低俗 搞笑 别人 爱 说 啥 说 啥 吧 ,5
两双 都 好看 啊 不同 的 味道 又 在 哪里 逛 啊 ,2
依然 是 远东 我要 把 中午 的 券用 掉 ,6
280 还 能 返券 啊 安逸 ,2
500 返 一百 我 朋友 还 买 了 双 把券 给 我 了 ,6
打折 后 还 返 确实 不错 ,2
这位 女士 也 忒 豪放 了 吧 ,6
没个 姑娘 样 彻底 变成 爷们 了 都 快 睡 墙上 去 了 ,6
哈哈哈 牛 的 姿势 还是 很 柔情似水 的 呢 他们 俩 应该 性别 互换 ,1
都 说 牛 牛 像 小 吕孩 猪娜 像 老爷 们 ,6
哈哈哈 这 姐弟俩 形象 太 鲜明 了 ,1
是 呀 男孩子 再 不 调皮 都 比 女孩子 调皮 我 儿子 也 是 头 咳 一 大包 说 是 皮下 水肿 好大 一包 血 只能 慢慢 吸收 了 ,3
小孩 而且 一 摔 就 样子 特 难看 ,3
是 啊 我 都 发愁 未来 这 2 年 可 怎么 活呀 睁眼 就 在 无比 紧张 中 度过 ,4
而且 现在 我 儿子 会 爬 桌子 爬 椅子 我 觉得 家里 就是 一直 有 一只 猴子 ,6
到时候 把 5000 亿 分给 全世界 70 亿人 每人 一亿 索尼 还 剩 4930 亿 这样 每个 人 都 是 亿万富豪 了 不好 吗 ,6
你 这个 数学 很 牛 逼 啊 ,6
过奖 过奖 连 5000 70 都 能 算错 的话 学 就 白上 了 ,6
其实 你 有 很多 亿 ,6
很 正常 的 去 店 做 也 正常 因为 也 很多 人干 那行 ,6
都 有 孩子 了 说话 还 这么 缺德 ,5
我 说 的 看不惯 这样 的 社会 现象 举报 这样 的 社会 现象 错 了 是 吧 ,6
说 你 错 了 什么 理解能力 ,6
哥 事 你 挑起来 的 不 粗来 一下 吗 ,6
别 粗来 别 粗来 不要 又 要 淹死 了 最 主要 的 是 熟 粉们 相见 难 ,6
茫茫人海 见到 你们 真是 开心 ,1
大家 都 要 学会 游泳 或者 水下 憋气 一定 都 要 学会 ,6
我 最 喜欢 红包 漫天 飞 的 季节 了 ,2
哈哈 我 也 是 不过 礼品 不够 诱人 啊 ,1
新浪 会员 我 还 可以 接受 其他 的 就 不敢恭维 了 ,6
嗯 呢 我 也 是 这么 想 的 哈哈 ,1
生日快乐 哦 ,2
你 终于 出现 啦 嘿嘿 ,1
我 没有 忘记 真的 只是 想 给 你 sueprise ,2
会 有 什么 惊喜 啊 ,1
系米 饭堂 d 野 唔 卫生 啊 投诉 距 啦 ,6
其实 我 都 觉系 啊 哎 有 咩 用 啊 ,6
甘 你 要 注意 d 咯 例如 无 吃 甘多 凉拌 野 ,6
我 最近 都 冇 点 食过 啦 ,6
冰姐 我 好 爱 你 好久 没有 过 61 了 我 可以 亲下 你 么 ,2
真心 不要 失望 就 好 不过 是 满满的 心意 哦 ,6
心意 比 一切 都 重要 很 感动 很 激动 不知 开心 你 懂 的 ,2
那就好 可能 会 晚点 到 哦 ,6
好 的 我会 告诉 你 的 收到 的 时候 ,6
嗯 儿童节 快乐 哦 宝贝 ,2
61 快乐 亲爱 早点 休息 哈 明天 有 早课 先睡 啦 哈 晚安 ,1
每个 人 喜欢 的 类型 和 风格 不 一样 别 在 这里 评论 这个 影响 人 姑娘 心情 真的 这样 不好 ,5
拿 出来 就要 接受 大家 的 评论 吧 确实 不 好看 啊 说 的 多 好看 好看 别人 就要 附和 着 多 好看 既然 玻璃心 就别 晒 ,5
你 觉得 不 好看 官微 觉得 好看 关 你 屁事 你 可以 不 说话 没人 逼 你 说话 ,5
我关 你 屁事 我 想 说 就 说 有 本事 发 没本事 接受 评论 呵呵 了 可笑 ,5
是 美嘉 的 那个 手表 吗 ,6
美嘉 的 是 这款 吗 我 不 知道 耶 ,6
想 起来 了 美嘉是 包包 好像 谁 有 一款 ,6
好 吧 我 上次 也 有 跟 你 提过 亲 我 现在 好 迷茫 啊 我 觉得 我 的 未来 唉 ,3
厉害 我长 智齿 左边 不能 吃 东西 ,3
现在 我 今天 刚拔 了 长 的 时候 发炎 痛死 了 ,3
对 呀 长 了 好久 了 ,6
要拔 不然 会 动不动 就 发炎 痛长 痛 不如 短痛 啊 ,3
不丑 啊 作为 演员 该 有 的 都 有 了 希望 铭铭 反省 一下 自己 是不是 上帝 在 她 眼前 遮住 了 帘 忘 了 掀开 ,6
我 怀疑 铭 铭记 错人 了 刚刚 看 了 他 天空 城 的 造型 也 太丑 了 点 ,5
我 没 看 那部剧 造型 都 这样 最 好看 的 是 张 显宗 ,2
哈哈哈 哈哈 他 是 谁 啊 我 杜绝 所有 格格 参演 的 电视剧 ,1
拔 智齿 会 影响 神经 么 我 也 长 了 颗 智齿 准备 去 拔 ,6
